REFERENCIA,DESCRIPCIÓN,TOTAL_SALES,CUM_SHARE,ABC_CLASS,MEAN_MONTHLY_SALES,STD_MONTHLY_SALES,CV,XYZ_CLASS,ABC_XYZ
COR1,FILTRO GASOLINA,116,0.8991921480101662,B,1.871,3.3141,1.7713,Z,BZ
DKR-1/4-GREEN,VERDE LITRO USA,116,0.8994210459848138,B,1.871,3.9777,2.126,Z,BZ
WT93388683,PROTECTOR DISTRIBUCION SUP.,116,0.8996499439594614,B,1.871,4.2025,2.2461,Z,BZ
PRC1543,BOBINA ENCENDIDO,115,0.8998768686757068,B,1.8548,5.1677,2.786,Z,BZ
CR1921-UNI-1648,MANIJA ELEVA VENTANA,115,0.9001037933919522,B,1.8548,3.1256,1.6851,Z,BZ
EP20-1325,JUEGO DE CORREAS DENTADAS,115,0.9003307181081978,B,1.8548,3.192,1.7209,Z,BZ
FL9007702,MODULO GASOLINA SUMERGIBLE,115,0.9005576428244432,B,1.8548,3.3401,1.8008,Z,BZ
DKR-093-SK,JGO MOQUETA,115,0.9007845675406886,B,1.8548,5.761,3.1059,Z,BZ
ALHP-2030,CUBO RUEDA DEL FOX,115,0.901011492256934,B,1.8548,1.9662,1.06,Z,BZ
DK7700747599,PIÑON GIGUEÑAL,115,0.9012384169731795,B,1.8548,2.6991,1.4552,Z,BZ
4RP008189-151,RELAY BOMBA COMBUSTIBLE,114,0.9014633684310228,B,1.8387,3.6553,1.988,Z,BZ
1H0711595,VARILLA SELECT MEC P C FRONTAL G V HUESO,114,0.9016883198888661,B,1.8387,2.5977,1.4128,Z,BZ
EPP513G,BASE BOMBA DE AGUA,114,0.9019132713467094,B,1.8387,3.0596,1.664,Z,BZ
TRUD1213,JGO PASTILLA DE FRENO,114,0.9021382228045527,B,1.8387,2.6952,1.4658,Z,BZ
TRUD451,JGO. PASTILLA DE FRENO,114,0.902363174262396,B,1.8387,4.2243,2.2974,Z,BZ
TRUD1414,JGO. PASTILLA DE FRENO,114,0.9025881257202393,B,1.8387,4.186,2.2766,Z,BZ
FL11REN514,BOMBA GASOLINA SUMERGIBLE,114,0.9028130771780827,B,1.8387,5.7395,3.1215,Z,BZ
PRGR540B,REGULADOR ELECTRONICO,113,0.9030360553775238,B,1.8226,2.2181,1.217,Z,BZ
FG-0136,FILTRO GASOLINA,113,0.903259033576965,B,1.8226,3.1598,1.7337,Z,BZ
SL90411948,TERMOSTATO METÁLICO,113,0.9034820117764062,B,1.8226,5.7629,3.1619,Z,BZ
KR96291306,JUEGO CABLES DE BUJIA,113,0.9037049899758474,B,1.8226,2.4065,1.3204,Z,BZ
DRBP6Y3325XB,DISCO FRENO,113,0.9039279681752885,B,1.8226,2.3107,1.2678,Z,BZ
USNS-2507,"CAUCHO BARRA ESTABILIZADORA FOX 1.6cc (5Z1,5Z3,5Z4) 2003---2014, FOX (5Z5) 2014---2017, GOL V 2009--->, POLO 1.6cc (9...",113,0.9041509463747297,B,1.8226,4.2026,2.3059,Z,BZ
TRD7001,KIT DISTRIBUCION,113,0.9043739245741709,B,1.8226,3.5493,1.9474,Z,BZ
TRUD1044,JGO. PASTILLA DE FRENO,113,0.904596902773612,B,1.8226,1.5295,0.8392,Y,BY
WT0261091731,PROTECTOR DISTRIBUCION SUP.,113,0.9048198809730532,B,1.8226,4.0382,2.2157,Z,BZ
1J0122291,ACOPLE RADIADOR SUP AGUA GOLFIV,113,0.9050428591724944,B,1.8226,3.3674,1.8476,Z,BZ
TH-7317,"FILTRO ACEITE NISSAN PATHFINDER,MITSUBISHI, BAIC X25, X35, X55, DONGFENG AX4, AX7, H30, S30, GREAT WALL M4, H6 1.5CC, VO...",113,0.9052658373719356,B,1.8226,3.0719,1.6854,Z,BZ
FL31110-1R200,MODULO GASOLINA SUMERGIBLE,113,0.9054888155713767,B,1.8226,5.7991,3.1818,Z,BZ
WT1HM121253,RADIADOR DE AGUA,112,0.9057098205124158,B,1.8065,2.9612,1.6393,Z,BZ
FL17040-5RB0A,MODULO GASOLINA SUMERGIBLE,112,0.9059308254534548,B,1.8065,3.5462,1.9631,Z,BZ
FL40CLK001,BOMBA GASOLINA SUMERGIBLE,112,0.9061518303944939,B,1.8065,4.3988,2.4351,Z,BZ
TRD2093,KIT DISTRIBUCION,112,0.9063728353355328,B,1.8065,3.5416,1.9605,Z,BZ
KR96984145,JUEGO CABLES DE BUJIA,112,0.9065938402765719,B,1.8065,3.1919,1.767,Z,BZ
EP21-0249,JUEGO DE CADENA DE DISTRIBUCIÓN,112,0.9068148452176109,B,1.8065,3.3975,1.8808,Z,BZ
7865217414384,MODULOS DE GALPON 2,111,0.9070338769002478,B,1.7903,4.3631,2.437,Z,BZ
TRUD137,JGO. PASTILLA DE FRENO,111,0.9072529085828848,B,1.7903,3.3942,1.8959,Z,BZ
TRUD798,JGO. PASTILLA DE FRENO,111,0.9074719402655217,B,1.7903,2.8292,1.5803,Z,BZ
TRD9003,KIT DISTRIBUCION,111,0.9076909719481585,B,1.7903,3.3656,1.8799,Z,BZ
FL31110-1C000,MODULO GASOLINA SUMERGIBLE,111,0.9079100036307954,B,1.7903,2.7009,1.5086,Z,BZ
TRUDB3535,JGO. PASTILLA DE FRENO,111,0.9081290353134324,B,1.7903,2.4831,1.3869,Z,BZ
ALHP-0447,EMISOR IMPULSOS CIGUENAL CKP POLO 1 6,110,0.9083460937376672,B,1.7742,4.3419,2.4473,Z,BZ
357412135,KIT TOPE GUARDAPOLVO DEL SUSP G V,110,0.9085631521619019,B,1.7742,3.3621,1.895,Z,BZ
SP-1160,JGO. PASTILLA DE FRENO,110,0.9087802105861367,B,1.7742,4.3715,2.464,Z,BZ
HP9994,JGO. PASTILLA DE FRENO,110,0.9089972690103715,B,1.7742,5.2222,2.9434,Z,BZ
TRD4003,KIT DISTRIBUCION,110,0.9092143274346062,B,1.7742,4.9168,2.7713,Z,BZ
GM9025197,CARTER,109,0.9094294126004389,B,1.7581,4.9012,2.7879,Z,BZ
FG-3074,FILTRO GASOLINA,109,0.9096444977662715,B,1.7581,2.0532,1.1679,Z,BZ
DR31293,DISCO FRENO,109,0.9098595829321041,B,1.7581,1.7198,0.9782,Y,BY
FLAC333,TAPA RESERVORIO CODIGO GM:94539597,109,0.9100746680979368,B,1.7581,1.8551,1.0552,Z,BZ
WT811399151B,BASE CAJA CAMBIOS,109,0.9102897532637694,B,1.7581,5.4349,3.0914,Z,BZ
CR5971-UNI-1447,LIMITADOR PUERTA,109,0.9105048384296021,B,1.7581,2.9929,1.7024,Z,BZ
XI-33,FILTRO GASOLINA,108,0.9107179503370325,B,1.7419,2.3687,1.3598,Z,BZ
WT8200660882,BASE TERMOSTATO,108,0.9109310622444631,B,1.7419,2.5332,1.4543,Z,BZ
TRUD580,JGO. PASTILLA DE FRENO,108,0.9111441741518935,B,1.7419,2.7116,1.5567,Z,BZ
95861-64J10,FILTRO AIRE GRAN VITARA SZ CAB,107,0.9113553128009219,B,1.7258,3.5522,2.0583,Z,BZ
WT1K0121070BD,TUBO REFRIGERANTE RADIADOR,107,0.9115664514499503,B,1.7258,2.7718,1.6061,Z,BZ
DR30005701,DISCO FRENO,107,0.9117775900989786,B,1.7258,3.4038,1.9723,Z,BZ
TRD2094,KIT DISTRIBUCION,107,0.911988728748007,B,1.7258,3.4462,1.9969,Z,BZ
KR49509-24A00,GUARDAPOLVO,107,0.9121998673970354,B,1.7258,2.4506,1.42,Z,BZ
RN7711120025,CARTER,107,0.9124110060460637,B,1.7258,3.2635,1.891,Z,BZ
DR55211-56B00,DISCO FRENO,107,0.9126221446950921,B,1.7258,2.1714,1.2582,Z,BZ
XI-73,FILTRO GASOLINA,107,0.9128332833441205,B,1.7258,4.0368,2.3391,Z,BZ
WT17560-57L00-000,BASE TERMOSTATO,107,0.9130444219931488,B,1.7258,4.9941,2.8938,Z,BZ
DRUR5826630,KIT REPARACION FRENOS,107,0.9132555606421772,B,1.7258,2.9793,1.7263,Z,BZ
PRC1149,BOBINA ENCENDIDO,106,0.9134647260328035,B,1.7097,2.8926,1.6919,Z,BZ
FLJOY,FILTRO INTANK,106,0.9136738914234297,B,1.7097,2.9642,1.7338,Z,BZ
TRUD1435,JGO. PASTILLA DE FRENO,106,0.9138830568140559,B,1.7097,3.5894,2.0994,Z,BZ
FI-JX30A,FILTRO GASOLINA,106,0.9140922222046821,B,1.7097,3.916,2.2905,Z,BZ
TRUD3427,JGO. PASTILLA DE FRENO,106,0.9143013875953084,B,1.7097,3.4566,2.0218,Z,BZ
HP8377,JGO. PASTILLA DE FRENO,106,0.9145105529859346,B,1.7097,2.0665,1.2087,Z,BZ
TRUD1175,JGO. PASTILLA DE FRENO,106,0.9147197183765609,B,1.7097,2.7789,1.6254,Z,BZ
USNS-2483,"TERMINAL BARRA DIRECCION GOL, PARATI, SAVEIRO",106,0.9149288837671871,B,1.7097,2.5614,1.4982,Z,BZ
1ND012755-111,FARO NEBLINERO LH,106,0.9151380491578133,B,1.7097,2.1356,1.2491,Z,BZ
WT5U0121407,RESERVORIO,106,0.9153472145484396,B,1.7097,4.1246,2.4125,Z,BZ
811711593,KIT BUJES P CAMBIOS GOL,105,0.9155544066806637,B,1.6935,1.6023,0.9461,Y,BY
TRUD905,JGO. PASTILLA DE FRENO,105,0.9157615988128878,B,1.6935,3.9168,2.3128,Z,BZ
96386780,INYECTOR COMBUSTIBLE,105,0.9159687909451119,B,1.6935,2.5501,1.5058,Z,BZ
USNS-2508,POLEA BOMBA DIRECCION HIDRAULICA AMAROK,105,0.9161759830773359,B,1.6935,3.5085,2.0717,Z,BZ
TS028-GIN-1812,"INYECTOR DE GASOLINA VIRTUS, POLO, T-CROSS",105,0.91638317520956,B,1.6935,2.4534,1.4487,Z,BZ
E115H-D208,FILTRO DE ACEITE,105,0.9165903673417841,B,1.6935,2.9653,1.751,Z,BZ
KR96325867,SENSOR ARBOL LEVAS,105,0.9167975594740082,B,1.6935,2.0524,1.2119,Z,BZ
5DA230036-181,BOBINA ENCENDIDO,105,0.9170047516062323,B,1.6935,5.4878,3.2404,Z,BZ
PRAFH55M-13,SENSOR MAF,104,0.9172099704800543,B,1.6774,2.6867,1.6017,Z,BZ
FL35IZUMOD,MODULO GASOLINA SUMERGIBLE,104,0.9174151893538762,B,1.6774,2.9988,1.7877,Z,BZ
HD36V2,MOTOSIERRA,104,0.9176204082276982,B,1.6774,2.1759,1.2972,Z,BZ
WT03C121065B,TUBO REFRIGERANTE RADIADOR,104,0.9178256271015202,B,1.6774,2.3125,1.3786,Z,BZ
EP20-2178,KIT DISTRIBUCION,104,0.9180308459753421,B,1.6774,3.7921,2.2607,Z,BZ
FIN31911-2C000,FILTRO INTANK,104,0.9182360648491641,B,1.6774,3.1097,1.8539,Z,BZ
FL42TRD007,BOMBA GASOLINA SUMERGIBLE,104,0.9184412837229861,B,1.6774,1.6731,0.9974,Y,BY
WT026121144A,TOMA DE AGUA,104,0.918646502596808,B,1.6774,3.402,2.0281,Z,BZ
ALHP-0569,TENSOR CADENA B ACEITE,103,0.9188497482122279,B,1.6613,2.6636,1.6034,Z,BZ
014301467.2,TAPA C C GOL HASTA 2008,103,0.9190529938276477,B,1.6613,2.1919,1.3194,Z,BZ
EP21-0432,JUEGO DE CADENA DE DISTRIBUCIÓN,103,0.9192562394430676,B,1.6613,3.6453,2.1943,Z,BZ
PR24105479,BOBINA DE IGNICION,103,0.9194594850584874,B,1.6613,5.6453,3.3981,Z,BZ
TRUD700,JGO. PASTILLA DE FRENO,103,0.9196627306739072,B,1.6613,5.3187,3.2015,Z,BZ
TRUD729,JGO. PASTILLA DE FRENO,103,0.9198659762893271,B,1.6613,4.3587,2.6237,Z,BZ
032105401AH,BRAZO DE BIELA POLO 1 6 BR,102,0.9200672486463447,B,1.6452,4.5369,2.7577,Z,BZ
RN8200276588,CARTER,102,0.9202685210033624,B,1.6452,2.9188,1.7742,Z,BZ
HP8373,JGO. PASTILLA DE FRENO,102,0.9204697933603802,B,1.6452,3.0643,1.8626,Z,BZ
DK91175578,POLEA ACCESORIOS,102,0.9206710657173979,B,1.6452,2.783,1.6916,Z,BZ
FL2352M,BOMBA GASOLINA SUMERGIBLE,102,0.9208723380744155,B,1.6452,6.476,3.9364,Z,BZ
HP8184,JGO. PASTILLA DE FRENO,102,0.9210736104314332,B,1.6452,4.6735,2.8408,Z,BZ
ALHP-0977,BASE MOTOR DER,102,0.9212748827884509,B,1.6452,3.7161,2.2588,Z,BZ
PRC1627,BOBINA ENCENDIDO,102,0.9214761551454687,B,1.6452,1.6568,1.0071,Z,BZ
FL40DOR078,BOMBA GASOLINA SUMERGIBLE,102,0.9216774275024863,B,1.6452,2.6341,1.6011,Z,BZ
PR76112,KIT DISTRIBUCION,101,0.9218767266011019,B,1.629,3.794,2.329,Z,BZ
WT12620112,BASE TERMOSTATO,101,0.9220760256997175,B,1.629,3.7983,2.3316,Z,BZ
5DA358057-031,BOBINA ENCENDIDO,101,0.922275324798333,B,1.629,3.747,2.3001,Z,BZ
KR27501-24A00,JUEGO CABLES DE BUJIA,101,0.9224746238969486,B,1.629,6.0462,3.7115,Z,BZ
WT06A103485F,TAPA ACEITE,100,0.9226719497371619,B,1.6129,2.4974,1.5484,Z,BZ
EP20-1602,JUEGO DE CORREAS DENTADAS,100,0.9228692755773754,B,1.6129,2.6418,1.6379,Z,BZ
FL30NIS032,BOMBA GASOLINA SUMERGIBLE,100,0.9230666014175888,B,1.6129,2.9036,1.8002,Z,BZ
FL5Q0919051BN,MODULO GASOLINA SUMERGIBLE,100,0.9232639272578023,B,1.6129,2.9312,1.8174,Z,BZ
WT03L117021C,RADIADOR ACEITE,100,0.9234612530980157,B,1.6129,3.2147,1.9931,Z,BZ
5DA193175-441,BOBINA ENCENDIDO,100,0.9236585789382291,B,1.6129,2.8644,1.776,Z,BZ
FL26296829,MODULO GASOLINA SUMERGIBLE,100,0.9238559047784426,B,1.6129,2.1876,1.3563,Z,BZ
ALHP-1410,CUBO RUEDA DEL G V,100,0.924053230618656,B,1.6129,2.7554,1.7083,Z,BZ
FL137S8M22,BANDA DISTRIBUCION,100,0.9242505564588694,B,1.6129,3.8157,2.3658,Z,BZ
FLG675-13-35ZA,MODULO GASOLINA SUMERGIBLE,100,0.9244478822990828,B,1.6129,4.7191,2.9258,Z,BZ
XI-102B,FILTRO GASOLINA,100,0.9246452081392963,B,1.6129,4.0773,2.5279,Z,BZ
HP9293,JGO. PASTILLA DE FRENO,100,0.9248425339795097,B,1.6129,2.2314,1.3835,Z,BZ
FL15310-81A00,FILTRO GASOLINA,100,0.9250398598197231,B,1.6129,2.5486,1.5801,Z,BZ
TRUD1522,JGO. PASTILLA DE FRENO,100,0.9252371856599365,B,1.6129,2.7495,1.7047,Z,BZ
KR27501-02C00,JUEGO CABLES DE BUJIA,100,0.92543451150015,B,1.6129,1.9948,1.2368,Z,BZ
1WA013Z40,FILTRO AIRE,100,0.9256318373403634,B,1.6129,4.6882,2.9067,Z,BZ
FLFILHY,PREFILTRO GASOLINA SUMERGIBLE,100,0.9258291631805768,B,1.6129,3.7818,2.3447,Z,BZ
WT1J0513353C,BASE AMORTIGUADOR,99,0.9260245157623881,B,1.5968,2.0749,1.2994,Z,BZ
PR1419,BOBINA ENCENDIDO,99,0.9262198683441994,B,1.5968,2.7851,1.7442,Z,BZ
EP20-1246,JUEGO DE CORREAS DENTADAS,99,0.9264152209260107,B,1.5968,2.0981,1.3139,Z,BZ
TRUD1275,JGO. PASTILLA DE FRENO,99,0.9266105735078219,B,1.5968,3.1339,1.9626,Z,BZ
FL169STPD24,BANDA DISTRIBUCION,99,0.9268059260896333,B,1.5968,2.338,1.4642,Z,BZ
026121121A,BRIDA TUBULADURA GOL,99,0.9270012786714446,B,1.5968,3.3527,2.0997,Z,BZ
FLAC1,PREFILTRO,99,0.9271966312532559,B,1.5968,4.0539,2.5388,Z,BZ
DKR-012-IZ,JGO MOQUETA,98,0.927390010576665,B,1.5806,4.0183,2.5422,Z,BZ
XI-13,FILTRO GASOLINA,98,0.9275833899000742,B,1.5806,6.0523,3.829,Z,BZ
HF-15A-X1,MAQUINA,98,0.9277767692234834,B,1.5806,2.4333,1.5394,Z,BZ
FG-6030,FILTRO GASOLINA,98,0.9279701485468925,B,1.5806,3.4713,2.1961,Z,BZ
DR51712-1G000,DISCO FRENO,98,0.9281635278703017,B,1.5806,4.8445,3.0649,Z,BZ
GLYSANTING48,REFRIGERANTE,97,0.9283549339353087,B,1.5645,3.4296,2.1921,Z,BZ
FL46765587,MODULO GASOLINA SUMERGIBLE,97,0.9285463400003158,B,1.5645,2.5879,1.6541,Z,BZ
WT028145278E,TENSOR BANDA ALTERNADOR,97,0.9287377460653228,B,1.5645,2.2477,1.4367,Z,BZ
325907411.1,RELAY DE POTENCIA GOL 97,97,0.9289291521303298,B,1.5645,3.0776,1.9671,Z,BZ
XI-91,FILTRO GASOLINA,97,0.9291205581953368,B,1.5645,2.6617,1.7013,Z,BZ
XI-55,FILTRO COMBUSTIBLE,97,0.9293119642603438,B,1.5645,3.6083,2.3064,Z,BZ
TB8200908869,CUERPO ACELERACION,96,0.9295013970669487,B,1.5484,3.3681,2.1753,Z,BZ
FL96629370,MODULO GASOLINA SUMERGIBLE,96,0.9296908298735536,B,1.5484,2.1227,1.3709,Z,BZ
PRTK237,KIT DISTRIBUCION,96,0.9298802626801584,B,1.5484,1.3402,0.8655,Y,BY
VW038103601NA,CARTER,96,0.9300696954867634,B,1.5484,3.041,1.964,Z,BZ
PRE789,SOKQUET,96,0.9302591282933683,B,1.5484,3.9007,2.5192,Z,BZ
GM25189698,BOMBA ACEITE,96,0.9304485610999732,B,1.5484,2.7631,1.7845,Z,BZ
FL5M519H307,MODULO GASOLINA SUMERGIBLE,96,0.9306379939065781,B,1.5484,3.3634,2.1722,Z,BZ
PRE239,SOKQUET,96,0.930827426713183,B,1.5484,3.266,2.1093,Z,BZ
OES-31111-0M000,BOMBA DE GASOLINA TUCSON NEW SPORTAGE,95,0.9310148862613857,B,1.5323,2.9222,1.9071,Z,BZ
DR51712-07500,DISCO FRENO,95,0.9312023458095885,B,1.5323,2.7458,1.792,Z,BZ
EP20-1603,KIT DISTRIBUCION,95,0.9313898053577913,B,1.5323,3.3636,2.1952,Z,BZ
ALHP-1746,PERNO RUEDA,95,0.931577264905994,B,1.5323,1.5104,0.9857,Y,BY
TRUD1092,JGO. PASTILLA DE FRENO,95,0.9317647244541968,B,1.5323,2.234,1.458,Z,BZ
EP21-0388,JUEGO DE CADENA DE DISTRIBUCIÓN,95,0.9319521840023994,B,1.5323,2.8154,1.8374,Z,BZ
TRUD1186,JGO. PASTILLA DE FRENO,94,0.9321376702922001,B,1.5161,1.8815,1.241,Z,BZ
AVM405,JGO. DE RUEDA LIBRE,94,0.9323231565820007,B,1.5161,2.487,1.6404,Z,BZ
WT5Z0121253F,RADIADOR DE AGUA,94,0.9325086428718014,B,1.5161,1.3766,0.9079,Y,BY
TRUD161,JGO. PASTILLA DE FRENO,94,0.932694129161602,B,1.5161,3.4301,2.2624,Z,BZ
WT5Z0121253E,RADIADOR DE AGUA,93,0.9328776421930005,B,1.5,2.3123,1.5415,Z,BZ
TRUD611,JGO. PASTILLA DE FRENO,93,0.9330611552243989,B,1.5,2.4871,1.658,Z,BZ
FL1K0919050AB,MODULO GASOLINA SUMERGIBLE,93,0.9332446682557974,B,1.5,2.3675,1.5783,Z,BZ
FL4000W202,BOMBA GASOLINA SUMERGIBLE,93,0.933428181287196,B,1.5,2.746,1.8306,Z,BZ
TRD4106,KIT DISTRIBUCION,93,0.9336116943185944,B,1.5,3.0201,2.0134,Z,BZ
TRUD1189,JGO. PASTILLA DE FRENO,93,0.9337952073499929,B,1.5,1.873,1.2487,Z,BZ
FIN23300-74330,FILTRO INTANK,93,0.9339787203813914,B,1.5,1.9899,1.3266,Z,BZ
ALHP-2170,CILINDRO RECEPTOR EMBRAGUE POLO BR,92,0.9341602601543877,B,1.4839,2.381,1.6046,Z,BZ
TRUD660,JGO. PASTILLA DE FRENO,92,0.9343417999273841,B,1.4839,2.6197,1.7654,Z,BZ
FL60VW0140,BOMBA GASOLINA SUMERGIBLE,92,0.9345233397003805,B,1.4839,1.8729,1.2622,Z,BZ
WP92065969,BOMBA AGUA,92,0.9347048794733768,B,1.4839,3.5954,2.423,Z,BZ
FL30CHN015,BOMBA GASOLINA SUMERGIBLE,92,0.9348864192463732,B,1.4839,3.1456,2.1199,Z,BZ
WT6Q0121619,BRIDA TUBO DISTRIBUIDOR,92,0.9350679590193695,B,1.4839,2.6685,1.7983,Z,BZ
FL30MIT033,BOMBA GASOLINA SUMERGIBLE,92,0.9352494987923659,B,1.4839,2.1757,1.4662,Z,BZ
ALHP-2434,TAPON CARTER,92,0.9354310385653622,B,1.4839,2.3331,1.5723,Z,BZ
ALHP-0777,DEPOSITO AGUA RADIADOR C S,92,0.9356125783383585,B,1.4839,3.7405,2.5208,Z,BZ
6PU013122-671,SENSOR POSICION ARBOL LEVAS,91,0.9357921448529528,B,1.4677,2.2769,1.5513,Z,BZ
WT96325222,PROTECTOR DISTRIBUCION SUP.,91,0.935971711367547,B,1.4677,3.2315,2.2017,Z,BZ
CR1931-MAR-1649,EMBLEMA DELA,91,0.9361512778821413,B,1.4677,2.6318,1.7931,Z,BZ
GM92065755,CARTER,91,0.9363308443967354,B,1.4677,3.5818,2.4404,Z,BZ
PRIAC1054,VALVULA IAC,91,0.9365104109113297,B,1.4677,2.3329,1.5895,Z,BZ
TRUD9730,JGO. PASTILLA DE FRENO,91,0.9366899774259239,B,1.4677,3.4347,2.3401,Z,BZ
EP20-1886,KIT DISTRIBUCION,90,0.936867570682116,B,1.4516,3.7575,2.5885,Z,BZ
DK032145276,POLEA ACCESORIOS,90,0.9370451639383081,B,1.4516,3.0727,2.1167,Z,BZ
373868403,MANIJA INT IZQ PLASTICA GOL 98,90,0.9372227571945001,B,1.4516,2.5188,1.7352,Z,BZ
FL1K0919051DA,MODULO GASOLINA SUMERGIBLE,90,0.9374003504506923,B,1.4516,2.5188,1.7352,Z,BZ
TRUD566,JGO. PASTILLA DE FRENO,90,0.9375779437068843,B,1.4516,2.1826,1.5036,Z,BZ
811711803A,VARILLA MARCHA CAMBIOS GOL 3257118031,90,0.9377555369630763,B,1.4516,5.192,3.5767,Z,BZ
TB03L128063S,CUERPO ACELERACION,89,0.9379311569608664,B,1.4355,3.0141,2.0997,Z,BZ
VW1H0199262F,BASE MOTOR,89,0.9381067769586563,B,1.4355,2.7393,1.9083,Z,BZ
FL42B13005,BOMBA GASOLINA SUMERGIBLE,89,0.9382823969564462,B,1.4355,2.4862,1.732,Z,BZ
FL31110-07000,MODULO GASOLINA SUMERGIBLE,88,0.938456043695834,B,1.4194,2.9213,2.0582,Z,BZ
FL17040-4BB1A,MODULO DE GAASOLINA,88,0.9386296904352218,B,1.4194,2.8029,1.9748,Z,BZ
TRUD1297,JGO. PASTILLA DE FRENO,88,0.9388033371746097,B,1.4194,1.3265,0.9346,Y,BY
TRUD430,JGO. PASTILLA DE FRENO,88,0.9389769839139975,B,1.4194,3.5312,2.4879,Z,BZ
97133-F2000,FILTRO AIRE CABINA KIA RIO 2018,88,0.9391506306533853,B,1.4194,2.3317,1.6428,Z,BZ
SL25620-23610,TERMOSTATO METALICO,88,0.9393242773927731,B,1.4194,1.8452,1.3,Z,BZ
WT036919081D,TROMPO ACEITE,88,0.9394979241321609,B,1.4194,2.06,1.4513,Z,BZ
FLE2358M,MODULO GASOLINA SUMERGIBLE,88,0.9396715708715487,B,1.4194,5.6441,3.9766,Z,BZ
EP20-1258,KIT DISTRIBUCION,88,0.9398452176109365,B,1.4194,2.1594,1.5214,Z,BZ
056919081E,TROMPO PRESION ACEITE ALTA G V BLANCO,88,0.9400188643503244,B,1.4194,3.8544,2.7156,Z,BZ
FL25060-8H311,SENSOR NIVEL GASOLINA NISSAN XTRAIL T30,88,0.9401925110897122,B,1.4194,2.7624,1.9462,Z,BZ
USNS-2485,"PISTON 2.00 cc TIGUAN (5N_) TFSI 2007---2018, GOLF VI (5K1) 2009---2012, JETTA CLASICO VI 2010--->, PASSAT 2005---201...",87,0.9403641845706979,B,1.4032,5.1976,3.704,Z,BZ
WT2E0121253B,RADIADOR DE AGUA,87,0.9405358580516836,B,1.4032,2.511,1.7895,Z,BZ
FL60150100,BOMBA GASOLINA SUMERGIBLE,87,0.9407075315326693,B,1.4032,3.9654,2.8259,Z,BZ
WT251941521,TROMPO RETRO,87,0.940879205013655,B,1.4032,2.9917,2.132,Z,BZ
TRUD882,JGO. PASTILLA DE FRENO,87,0.9410508784946406,B,1.4032,2.9208,2.0815,Z,BZ
ALHP-0755,SEGURO CENTRAL RIEL ASIENTO 435881203A,87,0.9412225519756263,B,1.4032,3.1799,2.2661,Z,BZ
FL30MU0220,BOMBA GASOLINA SUMERGIBLE,87,0.941394225456612,B,1.4032,2.2822,1.6264,Z,BZ
FL30CLI009,BOMBA GASOLINA SUMERGIBLE,86,0.9415639256791956,B,1.3871,2.5549,1.8419,Z,BZ
FL31110-25000,MODULO GASOLINA SUMERGIBLE,86,0.9417336259017791,B,1.3871,2.5231,1.819,Z,BZ
FL1760A156,MODULO GASOLINA SUMERGIBLE,86,0.9419033261243627,B,1.3871,3.2644,2.3534,Z,BZ
TRUD1035,JGO. PASTILLA DE FRENO,86,0.9420730263469462,B,1.3871,2.1504,1.5503,Z,BZ
WT547959481,TERMOSWITCH ELECTROVENTILADOR,86,0.9422427265695298,B,1.3871,1.3483,0.972,Y,BY
FL30SENR16,BOMBA GASOLINA SUMERGIBLE,85,0.9424104535337111,B,1.371,2.3639,1.7243,Z,BZ
XI-97,TAPA MODULO GASOLINA,85,0.9425781804978925,B,1.371,2.2521,1.6427,Z,BZ
DK2441023050,TENSOR.          HYUNDAI TUCSON 2.0,85,0.942745907462074,B,1.371,3.9071,2.8499,Z,BZ
FLWL81-13-ZA0,VALVULA CEBADORA,85,0.9429136344262554,B,1.371,2.6835,1.9574,Z,BZ
FLFILVW,FILTRO GASOLINA SUMERGIBLE,85,0.9430813613904367,B,1.371,1.273,0.9285,Y,BY
VW6RF199851C,BASE MOTOR,85,0.9432490883546182,B,1.371,3.1889,2.326,Z,BZ
PR96553241,ELECTRO VENTILADOR,85,0.9434168153187996,B,1.371,2.5793,1.8814,Z,BZ
WT1J0412319C,PLATILLO SUPERIOR AMORTIGUADOR DELANTERO SUPERIOR,84,0.9435825690245789,B,1.3548,3.0219,2.2305,Z,BZ
WT027115611C,VARILLA MEDIR ACEITE,84,0.9437483227303581,B,1.3548,1.8325,1.3525,Z,BZ
DKR-1-GREEN_L,VERDE LITRO,84,0.9439140764361375,B,1.3548,3.1882,2.3532,Z,BZ
FL40IZU090,BOMBA GASOLINA SUMERGIBLE,84,0.9440798301419168,B,1.3548,2.8347,2.0923,Z,BZ
DK038903315AN,POLEA TENSORA,84,0.944245583847696,B,1.3548,2.9517,2.1787,Z,BZ
USNS-0654,BANDA ALTERNADOR JETTA 2012 5DPK1554,83,0.9444093642950732,B,1.3387,3.4405,2.57,Z,BZ
DKR-058-NS,JGO MOQUETA,83,0.9445731447424504,B,1.3387,2.2284,1.6646,Z,BZ
13780-65J00,FILTRO AIRE,83,0.9447369251898274,B,1.3387,2.7176,2.03,Z,BZ
DKR4377,BOMBA GASOLINA SUMERGIBLE,83,0.9449007056372046,B,1.3387,3.3742,2.5205,Z,BZ
PRC961,BOBINA ENCENDIDO,83,0.9450644860845817,B,1.3387,1.7501,1.3073,Z,BZ
ALHP-2454,JUNTA INYECTOR,83,0.9452282665319589,B,1.3387,3.0211,2.2567,Z,BZ
HP2014,JGO. PASTILLA DE FRENO,83,0.945392046979336,B,1.3387,2.5269,1.8876,Z,BZ
